query_id,canonical_label,species,text,script_mix,colour,margin,distribution,texture,organ,severity,coverage,is_healthy,split
5370,generic_leaf_spot,mixed,bhaiya dekhiye पानावर tapkiri dag padle flat hi hai bस colour alag hai पत्तीभर विखुरलेले डाग halka sa phail raha hai kuch hisse mein काय करावं सांगा,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
5371,generic_leaf_spot,mixed,"Sir mera paudha kharab ho raha hai, पानावर bhura daag aa gaya sapaट hai, koi ubhaar nahi idhar udhar bikhre hue daag kuch patto par halka sa asar hai काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.1563950395593963,0,val
5372,generic_leaf_spot,mixed,"sir ji पत्ते पर तपकिरी डाग spot ke around yellow ring koi fix jagah nahi hai, jahan tahan daag hai थोडं पसरलं आहे spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.2607446780752115,0,train
5373,generic_leaf_spot,mixed,"मला एक अडचण आहे, patti par tapkiri dag padle chikna hi hai bas rang badla hai spot ke around yellow ring thoda thoda dikh raha hai kuch pattiyon par kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.2637168361212609,0,train
5374,generic_leaf_spot,mixed,"photo bhej raha hoon, dekhiye पानावर kadak bhura ho gaya patta chand hi jagah par kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.12,0,train
5375,generic_leaf_spot,mixed,"मला एक अडचण आहे, leaf pe sookh ke bhura ho gaya chikna hi hai bas rang badla hai kahin kahin chhitke hue spots halka sa phail raha hai kuch hisse mein kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
5376,generic_leaf_spot,mixed,sir ji पानावर bhura daag aa gaya idhar udhar bikhre hue daag kaafi zyada badh gaya hai pichhle hafte se kya karu bataiye,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.34496023051353564,0,train
5377,generic_leaf_spot,mixed,sir ji patta jal gaya jaisa bhura halo jaisa dikh raha daag ke around पत्तीभर विखुरलेले डाग kuch hisse mein ilaj bataiye please,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
5378,generic_leaf_spot,mixed,"Sir mera paudha kharab ho raha hai, leaf pe jala hua jaisa dikh raha bhowti peela chakra aahe पत्तीभर विखुरलेले डाग yeh kya bimari hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.155058077540805,0,train
5379,generic_leaf_spot,mixed,sir ji sookh ke bhura ho gaya chikna hi hai bas rang badla hai,latin_hinglish,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.30494727770677277,0,test
5380,generic_leaf_spot,mixed,"मला एक अडचण आहे, पानावर chikna hi hai bas rang badla hai koi fix jagah nhi hai, jahan tahan daag hai ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.19189076039920072,0,train
5381,generic_leaf_spot,mixed,"मला एक अडचण आहे, patti par tapkiri dag padle sapaट hai, koi ubhaar nahi randomly पसरलेले डाग kuch patto par halka sa asar hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.3479079275039361,0,test
5382,generic_leaf_spot,mixed,"bhaiya dekhiye पत्ते पर kadak bhura ho gaya patta sapaट hai, koi ubhaar nahi इकडे तिकडे विखुरलेले ठिपके kuch patto par halka sa asar hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.39664103993288663,0,val
5383,generic_leaf_spot,mixed,पत्ते पर patta jal gaya jaisa bhura chikna hi hai bas rang badla hai bhowti peela chakra aahe halka sa phail raha hai kya karu bataiye,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.31704658318850054,0,val
5384,generic_leaf_spot,mixed,"photo bhej raha hoon, dekhiye पत्ते पर tapkiri dag padle chikna hi hai bas rang badla hai इकडे तिकडे विखुरलेले ठिपके bas ek do jagah thoda sa shuru hua hai ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.39306818846609565,0,train
5385,generic_leaf_spot,mixed,"मला एक अडचण आहे, पानावर kadak bhura ho gaya patta chikna hi hai bas rang badla hai daag ke bahar peela circle bhi bana hai kaafi zyada badh gaya hai pichhle hafte se yeh kya bimari hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.3175729629567263,0,train
5386,generic_leaf_spot,mixed,bhaiya dekhiye पत्ते पर patta jal gaya jaisa bhura chikna hi hai bas rang badla hai पत्तीभर विखुरलेले डाग थोडं पसरलं आहे yeh kya bimari hai,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.3821212071700186,0,test
5387,generic_leaf_spot,mixed,"bhaiya dekhiye पत्ते पर kadak bhura ho gaya patta sapaट hai, koi ubhaar nahi randomly पसरलेले डाग kaafi zyada badh gaya hai pichhle hafte se kuch hisse mein kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.25,0,train
5388,generic_leaf_spot,mixed,"Sir mera paudha kharab ho raha hai, leaf pe तपकिरी डाग chikna hi hai bas rang badla hai थोडं पसरलं आहे kuch hisse mein",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
5389,generic_leaf_spot,mixed,"kadak bhura ho gaya patta बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे kahin kahin chhitke hue spots ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.350794875528307,0,val
5390,generic_leaf_spot,mixed,"namaskar, ek problem hai - पानावर तपकिरी डाग बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे kahin kahin chhitke hue spots thoda thoda dikh raha hai kuch pattiyon par",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.18458124415122637,0,train
5391,generic_leaf_spot,mixed,bhya dekhiye sookh ke bhura ho gaya इकडे तिकडे विखुरलेले ठिपके kuch hisse mein,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,test
5392,generic_leaf_spot,mixed,"photo bhej raha hoon, dekhiye पानावर kadak bhura ho gaya patta बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे पत्तीभर विखुरलेले डाग थोडं पसरलं आहे काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.13847547678798172,0,train
5393,generic_leaf_spot,mixed,"Sir mera paudha kharab ho raha hai, पत्ते पर bhura daag aa gaya daag ke chaaro taraf peela ghera hai randomly पसरलेले डाग naye naye shuru hua hai, bhut kam hai abhi chand hi jagah par",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.12,0,train
5394,generic_leaf_spot,mixed,"पानावर tapkiri dag padle बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे पिवळ्या वलयासह डाग बरंच पसरलं आहे आता chand hi jagah par spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.12,0,train
5395,generic_leaf_spot,mixed,"Sir mera paudha kharab ho raha hai, पत्ते पर तपकिरी डाग chikna hi hai bas rang badla hai koi fix jagah nahi hai, jahan tahan daag hai थोडं पसरलं आहे kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.2695077434584773,0,val
5396,generic_leaf_spot,mixed,"photo bhej raha hoon, dekhiye leaf pe bhura daag aa gaya बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे halo jaisa dikh raha daag ke around randomly पसरलेले डाग naye naye shuru hua hai, bahut kam hai abhi kuch hisse mein",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.25,0,train
5397,generic_leaf_spot,mixed,patti par jala hua jaisa dikh raha daag ke chaaro taraf peela ghera hai इकडे तिकडे विखुरलेले ठिपके थोडं पसरलं आहे chand hi jagah par yeh kya bimari hai,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,train
5398,generic_leaf_spot,mixed,"bhaiya dekhiye पानावर sookh ke bhura ho gaya sapaट hai, koi ubhaar nahi koi fix jagah nahi hai, jahan tahan daag hai bas ek do jagah thoda sa shuru hua hai kuch hisse mein",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.25,0,train
5399,generic_leaf_spot,mixed,sir ji पत्ते पर tapkiri dag padle spot ke around yellow ring kuch patto par halka sa asar hai ilaj bataiye please,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.19828408821813204,0,train
5400,generic_leaf_spot,mixed,"मला एक अडचण आहे, patti par jala hua jaisa dikh raha flat hi hai bस colour alag hai daag ke bahar peela circle bhi bana hai halka sa phail raha hai kuch hisse mein",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,test
5401,generic_leaf_spot,mixed,"photo bhej raha hoon, dekhiye patti par jala hua jaisa dikh raha daag ke chaaro taraf peela ghera hai randomly पसरलेले डाग bas ek do jagah thoda sa shuru hua hai kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.23266973329906357,0,train
5402,generic_leaf_spot,mixed,"मला एक अडचण आहे, पानावर bhura dhabba aa gaya bas ek do jagah thoda sa shuru hua hai kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.2471592213530287,0,test
5403,generic_leaf_spot,mixed,"photo bhej raha hoon, dekhiye leaf pe jala hua jaisa dikh raha halo jaisa dikh raha daag ke around इकडे तिकडे विखुरलेले ठिपके बरंच पसरलं आहे आता",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.36885932540288313,0,test
5404,generic_leaf_spot,mixed,bhaiya dekhiye पानावर jala hua jaisa dikh raha halka sa phail raha hai काय करावं सांगा,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.15486141532206923,0,val
5405,generic_leaf_spot,mixed,"पानावर पत्ती भूरी हो गई sapaट hai, koi ubhaar nahi ghera sa dikhta hai daag ke bahar, peela peela थोडं पसरलं आहे ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.22114118600046986,0,test
5406,generic_leaf_spot,mixed,"bhya dekhiye patti par bhura daag aa gaya पिवळ्या वलयासह डाग koi fix jagah nahi h, jahan tahan daag h bas ek do jagah thoda sa shuru hua h kuch hisse mein",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.25,0,train
5407,generic_leaf_spot,mixed,sir ji पानावर पत्ती भूरी हो गई flat hi hai bस colour alag hai aadhi patti tak fail gaya,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.5,0,train
5408,generic_leaf_spot,mixed,"पत्ते पर patta jal gaya jaisa bhura बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे randomly पसरलेले डाग थोडं पसरलं आहे ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.29768688010433547,0,train
5409,generic_leaf_spot,mixed,"पानावर तपकिरी डाग बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे ghera sa dikhta hai daag ke bahar, peela peela abhi abhi dikhna shuru hua, bahut halka hai spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.26474806196288225,0,train
5410,generic_leaf_spot,mixed,sir ji patti par sookh ke bhura ho gaya flat hi h bस colour alag h kuch patto par halka sa asar h aadhi patti tak fail gaya काय करावं सांगा,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.5,0,test
5411,generic_leaf_spot,mixed,sir ji पत्ते पर patta jal gaya jaisa bhura flat hi hai bस colour alag hai randomly पसरलेले डाग chand hi jagah par ilaj bataiye please,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,val
5412,generic_leaf_spot,mixed,"मला एक अडचण आहे, पत्ते पर पत्ती भूरी हो गई chikna hi hai bas rang badla hai spot ke around yellow ring kahin kahin chhitke hue spots kuch patto par halka sa asar hai kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.27712183205112395,0,train
5413,generic_leaf_spot,mixed,patti par randomly पसरलेले डाग bas ek do jagah thoda sa shuru hua hai chand hi jagah par काय करावं सांगा,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.12,0,train
5414,generic_leaf_spot,mixed,"namaskar, ek problem hai - patti par kadak bhura ho gaya patta idhar udhar bikhre hue daag थोडं पसरलं आहे spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.3293904235061204,0,train
5415,generic_leaf_spot,mixed,"sir ji leaf pe tapkiri dag padle koi fix jagah nahi hai, jahan tahan daag hai अगदी सुरुवात आहे, फार कमी",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.3697264780072068,0,train
5416,generic_leaf_spot,mixed,"namaskar, ek problem hai - पानावर tapkiri dag padle flat hi hai bस colour alag hai ghera sa dikhta hai daag ke bahar, peela peela halka sa phail raha hai yeh kya bimari hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.39185750705075256,0,train
5417,generic_leaf_spot,mixed,पत्ते पर kadak bhura ho gaya patta daag ke bahar peela circle bhi bana hai bas ek do jagah thoda sa shuru hua hai kuch hisse mein kya karu bataiye,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.25,0,train
5418,generic_leaf_spot,mixed,"Sir mera paudha kharab ho raha hai, पत्ती भूरी हो गई sapaट hai, koi ubhaar nahi naye naye shuru hua hai, bahut kam hai abhi kuch hisse mein",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.25,0,train
5419,generic_leaf_spot,mixed,"Sir mera paudha kharab ho raha hai, leaf pe chikna hi hai bas rang badla hai थोडं पसरलं आहे chand hi jagah par काय करावं सांगा",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,train
5420,generic_leaf_spot,mixed,"namaskar, ek problem hai - पानावर बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे kahin kahin chhitke hue spots अगदी सुरुवात आहे, फार कमी kuch hisse mein kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.25,0,train
5421,generic_leaf_spot,mixed,bhaiya dekhiye पत्ते पर तपकिरी डाग chikna hi hai bas rang badla hai kahin kahin chhitke hue spots kuch patto par halka sa asar hai काय करावं सांगा,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.21278042221786786,0,train
5422,generic_leaf_spot,mixed,"namaskar, ek problem hai - patti par पत्ती भूरी हो गई बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे daag ke chaaro taraf peela ghera hai थोडं पसरलं आहे",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.13510044429808885,0,train
5423,generic_leaf_spot,mixed,"namaskar, ek problem hai - पानावर kadak bhura ho gaya patta बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे daag ke bahar peela circle bhi bana hai koi fix jagah nahi hai, jahan tahan daag hai kuch patto par halka sa asar hai kuch hisse mein kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
5424,generic_leaf_spot,mixed,"namaskar, ek problem hai - leaf pe kadak bhura ho gaya patta daag ke bahar peela circle bhi bana hai koi fix jagah nahi hai, jahan tahan daag hai kaafi zyada badh gaya hai pichhle hafte se kya karu bataiye",latin_hinglish,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.2918854852392103,0,val
5425,generic_leaf_spot,mixed,"sir ji leaf pe tapkiri dag padle sapaट hai, koi ubhaar nahi ghera sa dikhta hai daag ke bahar, peela peela thoda thoda dikh raha hai kuch pattiyon par chand hi jagah par yeh kya bimari hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,train
5426,generic_leaf_spot,mixed,"bhaiya dekhiye पत्ते पर jala hua jaisa dikh raha sapaट hai, koi ubhaar nahi kahin kahin chhitke hue spots abhi abhi dikhna shuru hua, bahut halka hai spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,1,0.272905747364385,0,train
5427,generic_leaf_spot,mixed,"मला एक अडचण आहे, leaf pe patta jal gaya jaisa bhura spot ke around yellow ring idhar udhar bikhre hue daag थोडं पसरलं आहे spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.30488798821794405,0,test
5428,generic_leaf_spot,mixed,"मला एक अडचण आहे, पानावर तपकिरी डाग sapaट hai, koi ubhaar nahi idhar udhar bikhre hue daag बरंच पसरलं आहे आता kuch hisse mein ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,3,0.25,0,train
5429,generic_leaf_spot,mixed,"namaskar, ek problem hai - leaf pe sookh ke bhura ho gaya बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे dhabba ke bahar peela circle bhi bana hai थोडं पसरलं आहे spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.14230755651195542,0,train
5430,generic_leaf_spot,mixed,"photo bhej raha hoon, dekhiye पत्ते पर jala hua jaisa dikh raha halo jaisa dikh raha daag ke around idhar udhar bikhre hue daag थोडं पसरलं आहे ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.2377238000089774,0,train
5431,generic_leaf_spot,mixed,"namaskar, ek problem hai - patti par kadak bhura ho gaya patta sapaट hai, koi ubhaar nahi spot ke around yellow ring koi fix jagah nahi hai, jahan tahan daag hai thoda thoda dikh raha hai kuch pattiyon par ilaj bataiye please",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.1730732393761658,0,train
5432,generic_leaf_spot,mixed,bhaiya dekhiye पानावर sookh ke bhura ho gaya halo jaisa dikh raha daag ke around kuch patto par halka sa asar hai spray kya daalu,mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.24678010204294576,0,val
5433,generic_leaf_spot,mixed,"photo bhej raha hoon, dekhiye patii par jala hua jaisa dikh raha chikna hi hai bas rang badla hai ghera sa dikhta hai daag ke bahar, peela peela थोडं पसरलं आहे kuch hisse mein spray kya daalu",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,test
5434,generic_leaf_spot,mixed,"Sir mera paudha kharab ho raha hai, patii par jala hua jaisa dikh raha chikna hi hai bas rang badla hai bhowti peela chakra aahe halka sa phail raha hai yeh kya bimari hai",latin_hinglish,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.36263409199607777,0,val
5435,generic_leaf_spot,mixed,"Sir mera paudha kharab ho raha hai, पत्ते पर पत्ती भूरी हो गई chikna hi hai bas rang badla hai thoda thoda dikh raha hai kuch pattiyon par kya karu bataiye",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.320483875642279,0,train
5436,generic_leaf_spot,mixed,"namaskar, ek problem hai - पत्ते पर पत्ती भूरी हो गई बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे randomly पसरलेले डाग thoda thoda dikh raha hai kuch pattiyon par aadhi patti tak fail gaya",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.5,0,test
5437,generic_leaf_spot,mixed,"bhaiya dekhiye पत्ते पर तपकिरी डाग बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे idhar udhar bikhre hue daag थोडं पसरलं आहे chand hi jagah par",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.12,0,train
5438,generic_leaf_spot,mixed,"Sir mera paudha kharab ho raha hai, patti par patta jal gaya jaisa bhura flat hi hai bस colour alag hai ghera sa dikhta hai daag ke bahar, peela peela idhar udhar bikhre hue daag थोडं पसरलं आहे kuch hisse mein yeh kya bimari hai",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.25,0,train
5439,generic_leaf_spot,mixed,"photo bhej raha hoon, dekhiye patti par पत्ती भूरी हो गई बुडलेला किंवा उंचावलेला भाग नाही, सपाट आहे",mixed_script,necrotic_brown,halo_bearing,random_scattered,smooth_flat,leaf,2,0.21263087877933856,0,train
5440,generic_powdery_mildew,mixed,"namaskar, ek problem hai - jaise chuna chidak diya ho upar powder jama hai jaise aata chidka ho edge blur hai daag ka bahut zyada, saari patti kharab अर्ध्याहून अधिक भाग काय करावं सांगा",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,4,0.6,0,train
5441,generic_powdery_mildew,mixed,"Sir mera paudha kharab ho raha hai, पानावर पांढरी पावडर सारखं chuna sa lagta hai chhune par संपूर्ण पानभर पसरलेले aadhi patti tak fail gaya ilaj bataiye please",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,3,0.5,0,train
5442,generic_powdery_mildew,mixed,patti par safed fungus lagा hai chuna sa lagta hai chhune par poori patti par barabar matra mein fail gaya hai अर्ध्याहून अधिक भाग spray kya daalu,mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,4,0.6,0,test
5443,generic_powdery_mildew,mixed,patti par safed fungus lagा hai haath lagane par safed powder lagta hai सगळीकडे सारखंच पसरलं आहे halka sa phail raha hai kuch hisse mein yeh kya bimari hai,mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,2,0.25,0,test
5444,generic_powdery_mildew,mixed,"bhaiya dekhiye पत्ते पर safed safed dikh raha upar chuna sa lagta hai chhune par kinara phaila hua hai, saaf nahi pooर्ण pan sagळीkade sarkha aahe kuch hisse mein काय करावं सांगा",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,4,0.25,0,train
5445,generic_powdery_mildew,mixed,patti par पांढरी पावडर सारखं chuna sa lagta hai chhune par poori patti par barabar matra mein fail gaya hai kaafi zyada badh gaya hai pichhle hafte se yeh kya bimari hai,mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,3,0.3069283604299015,0,train
5446,generic_powdery_mildew,mixed,"leaf pe pandhra bharkat aahe kडा nizat nahi, pasarलेला aahe sab jagah barabar dikh raha poore paudhe mein fail chuka hai ab aadhi patti tak fail gaya काय करावं सांगा",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,4,0.5,0,test
5447,generic_powdery_mildew,mixed,"Sir mera paudha kharab ho raha hai, leaf pe safed safed dikh raha upar zyada dikh raha hai ab अर्ध्याहून अधिक भाग",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,3,0.6,0,val
5448,generic_powdery_mildew,mixed,leaf pe safed powder jaisa jam gaya chuna sa lagta hai chhune par अस्पष्ट सीमा poori patti par barabar matra mein fail gaya hai control se bahar ho gaya hai bimari kya karu bataiye,mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,4,0.5040968092379926,0,test
5449,generic_powdery_mildew,mixed,"photo bhej raha hoon, dekhiye patti par jaise chuna chidak diya ho chuna sa lagta hai chhune par अस्पष्ट सीमा sab jagah barabar dikh raha kuch hisse mein",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,4,0.25,0,train
5450,generic_powdery_mildew,mixed,"photo bhej raha hoon, dekhiye pandhra bharkat aahe पावडरी थर आहे puri patta par ek jaisa fail gaya hai kaafi patta par phail gaya hai yeh kya bimari hai",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,3,0.46166793798562455,0,val
5451,generic_powdery_mildew,mixed,sir ji पत्ते पर पावडरी थर आहे बरंच पसरलं आहे आता kuch hisse mein spray kya daalu,mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,3,0.25,0,test
5452,generic_powdery_mildew,mixed,"Sir mera paudha kharab ho raha hai, patti par jaise chuna chidak diya ho पावडरी थर आहे सगळीकडे सारखंच पसरलं आहे बरंच पसरलं आहे आता aadhi patti tak fail gaya काय करावं सांगा",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,3,0.5,0,train
5453,generic_powdery_mildew,mixed,"photo bhej raha hoon, dekhiye सफेद परत जम गई edge blur hai daag ka bhut zyada, saari patti kharab ilaj bataiye please",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,4,0.488043509712224,0,test
5454,generic_powdery_mildew,mixed,"मला एक अडचण आहे, पत्ते पर safed powder jaisa jam gaya kinara phaila hua hai, saaf nahi pooर्ण pan sagळीkade sarkha aahe kuch patto par halka sa asar hai kuch hisse mein काय करावं सांगा",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,2,0.25,0,train
5455,generic_powdery_mildew,mixed,"मला एक अडचण आहे, leaf pe pandhra bharkat aahe upar powder jama hai jaise aata chidka ho edge blur hai daag ka poori patti par barabar matra mein fail gaya hai zyada dikh raha hai ab kuch hisse mein",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,3,0.25,0,val
5456,generic_powdery_mildew,mixed,sir ji पत्ते पर jaise chuna chidak diya ho chuna sa lagta hai chhune par dhundhla sa border hai thoda thoda dikh raha hai kuch patiiyon par,mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,2,0.4227941067959434,0,train
5457,generic_powdery_mildew,mixed,patti par jaise chuna chidak diya ho edge blur hai daag ka pooर्ण pan sagळीkade sarkha aahe zyada dikh raha hai ab kuch hisse mein kya karu bataiye,mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,3,0.25,0,train
5458,generic_powdery_mildew,mixed,"Sir mera paudha kharab ho raha hai, पांढरी पावडर सारखं upar powder jama hai jaise aata chidka ho puri patti par ek jaisa fail gaya hai thoda thoda dikh raha hai kuch pattiyon par ilaj bataiye please",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,2,0.5481932470847769,0,test
5459,generic_powdery_mildew,mixed,"Sir mera paudha kharab ho raha hai, patti par सफेद परत जम गई haath lagane par safed powder lagta hai edge blur hai daag ka बरंच पसरलं आहे आता kuch hisse mein kya karu bataiye",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,3,0.25,0,test
5460,generic_powdery_mildew,mixed,"मला एक अडचण आहे, leaf pe pandhra bharkat aahe zyada dikh raha hai ab kuch hisse mein",mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,3,0.25,0,train
5461,generic_powdery_mildew,mixed,bhaiya dekhiye leaf pe पांढरी पावडर सारखं dhundhla sa border hai संपूर्ण पानभर पसरलेले spray kya daalu,mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,2,0.4242508508548368,0,val
5462,generic_powdery_mildew,mixed,पत्ते पर सफेद परत जम गई पावडरी थर आहे edge blur hai daag ka बरंच पसरलं आहे आता ilaj bataiye please,mixed_script,white_powdery,diffuse_feathered,uniform_general,powdery,leaf,3,0.5080311785881414,0,train
